dataset_index,image_id,distortion_type,severity_level,parameter_value,snr_db,class_id,class_name,intersection_pixels,union_pixels,iou,is_foreground
588,2008_006482,jpeg_compression,severe,5.0,16.74634457038358,11,diningtable,10584,12045,0.8787048567870486,True
588,2008_006482,jpeg_compression,severe,5.0,16.74634457038358,20,tvmonitor,0,9088,0.0,True
588,2008_006482,low_light,mild,0.6,7.897502430326687,0,background,187949,188051,0.9994575939505772,False
588,2008_006482,low_light,mild,0.6,7.897502430326687,9,chair,3728,4092,0.9110459433040078,True
588,2008_006482,low_light,mild,0.6,7.897502430326687,11,diningtable,11399,11661,0.9775319440871281,True
588,2008_006482,low_light,medium,0.35,3.6962018975521977,0,background,187938,188080,0.9992450021267546,False
588,2008_006482,low_light,medium,0.35,3.6962018975521977,5,bottle,0,13,0.0,True
588,2008_006482,low_light,medium,0.35,3.6962018975521977,9,chair,3692,3989,0.9255452494359488,True
588,2008_006482,low_light,medium,0.35,3.6962018975521977,11,diningtable,11499,11669,0.9854314851315451,True
588,2008_006482,low_light,severe,0.15,1.3770322175009415,0,background,187957,188501,0.9971140736653917,False
588,2008_006482,low_light,severe,0.15,1.3770322175009415,9,chair,3616,6645,0.5441685477802859,True
588,2008_006482,low_light,severe,0.15,1.3770322175009415,11,diningtable,8500,11661,0.7289254780893577,True
613,2008_007428,gaussian_noise,mild,10.0,22.81201536212467,0,background,182996,183586,0.9967862473173336,False
613,2008_007428,gaussian_noise,mild,10.0,22.81201536212467,14,motorbike,638,932,0.6845493562231759,True
613,2008_007428,gaussian_noise,mild,10.0,22.81201536212467,16,pottedplant,1491,1787,0.8343592613318411,True
613,2008_007428,gaussian_noise,medium,25.0,14.989495577259191,0,background,182996,185715,0.985359287079665,False
613,2008_007428,gaussian_noise,medium,25.0,14.989495577259191,14,motorbike,0,932,0.0,True
613,2008_007428,gaussian_noise,medium,25.0,14.989495577259191,16,pottedplant,0,1787,0.0,True
613,2008_007428,gaussian_noise,severe,50.0,9.395184705357082,0,background,182996,185715,0.985359287079665,False
613,2008_007428,gaussian_noise,severe,50.0,9.395184705357082,14,motorbike,0,932,0.0,True
613,2008_007428,gaussian_noise,severe,50.0,9.395184705357082,16,pottedplant,0,1787,0.0,True
613,2008_007428,jpeg_compression,mild,50.0,29.25319974228607,0,background,182996,184181,0.9935661115967445,False
613,2008_007428,jpeg_compression,mild,50.0,29.25319974228607,14,motorbike,460,932,0.49356223175965663,True
613,2008_007428,jpeg_compression,mild,50.0,29.25319974228607,16,pottedplant,1074,1787,0.6010072747621712,True
613,2008_007428,jpeg_compression,medium,20.0,26.336404311150922,0,background,182000,185715,0.9799962307837278,False
613,2008_007428,jpeg_compression,medium,20.0,26.336404311150922,14,motorbike,0,932,0.0,True
613,2008_007428,jpeg_compression,medium,20.0,26.336404311150922,16,pottedplant,0,1787,0.0,True
613,2008_007428,jpeg_compression,medium,20.0,26.336404311150922,19,train,0,996,0.0,True
613,2008_007428,jpeg_compression,severe,5.0,21.47004979999201,0,background,182996,185715,0.985359287079665,False
613,2008_007428,jpeg_compression,severe,5.0,21.47004979999201,14,motorbike,0,932,0.0,True
613,2008_007428,jpeg_compression,severe,5.0,21.47004979999201,16,pottedplant,0,1787,0.0,True
613,2008_007428,low_light,mild,0.6,7.912626459490203,0,background,182992,183459,0.9974544721163857,False
613,2008_007428,low_light,mild,0.6,7.912626459490203,14,motorbike,665,932,0.7135193133047211,True
613,2008_007428,low_light,mild,0.6,7.912626459490203,16,pottedplant,1591,1791,0.8883305415968733,True
613,2008_007428,low_light,medium,0.35,3.7035384849334454,0,background,182996,185571,0.986123909447058,False
613,2008_007428,low_light,medium,0.35,3.7035384849334454,14,motorbike,0,932,0.0,True
613,2008_007428,low_light,medium,0.35,3.7035384849334454,16,pottedplant,144,1787,0.08058198097369894,True
613,2008_007428,low_light,severe,0.15,1.3830553959194856,0,background,182996,185715,0.985359287079665,False
613,2008_007428,low_light,severe,0.15,1.3830553959194856,14,motorbike,0,932,0.0,True
613,2008_007428,low_light,severe,0.15,1.3830553959194856,16,pottedplant,0,1787,0.0,True
637,2009_000006,gaussian_noise,mild,10.0,22.929544278642638,0,background,132119,133463,0.989929793276039,False
637,2009_000006,gaussian_noise,mild,10.0,22.929544278642638,6,bus,65081,66425,0.9797666541211894,True
637,2009_000006,gaussian_noise,medium,25.0,15.396891911943467,0,background,131745,134108,0.9823798729382289,False
637,2009_000006,gaussian_noise,medium,25.0,15.396891911943467,6,bus,64436,66788,0.9647840929508295,True
637,2009_000006,gaussian_noise,medium,25.0,15.396891911943467,15,person,0,11,0.0,True
637,2009_000006,gaussian_noise,severe,50.0,9.891228991873852,0,background,128823,133567,0.9644822448658725,False
637,2009_000006,gaussian_noise,severe,50.0,9.891228991873852,6,bus,64977,69721,0.9319573729579324,True
637,2009_000006,jpeg_compression,mild,50.0,21.248434645873754,0,background,131893,133110,0.9908571857861919,False
637,2009_000006,jpeg_compression,mild,50.0,21.248434645873754,6,bus,65434,66651,0.9817407090666307,True
637,2009_000006,jpeg_compression,medium,20.0,19.560622453732957,0,background,131846,133593,0.9869229675207534,False
637,2009_000006,jpeg_compression,medium,20.0,19.560622453732957,6,bus,64951,66692,0.9738949199304264,True
637,2009_000006,jpeg_compression,medium,20.0,19.560622453732957,7,car,0,6,0.0,True
637,2009_000006,jpeg_compression,severe,5.0,16.227482336089952,0,background,132325,153634,0.8613002330213364,False
637,2009_000006,jpeg_compression,severe,5.0,16.227482336089952,6,bus,44910,66219,0.678204140805509,True
637,2009_000006,low_light,mild,0.6,7.908917784015193,0,background,132171,132982,0.9939014302687582,False
637,2009_000006,low_light,mild,0.6,7.908917784015193,6,bus,65562,66373,0.9877811760806352,True
637,2009_000006,low_light,medium,0.35,3.70403402864854,0,background,132201,133261,0.9920456847839954,False
637,2009_000006,low_light,medium,0.35,3.70403402864854,6,bus,65283,66343,0.984022428892272,True
637,2009_000006,low_light,severe,0.15,1.3832224134624338,0,background,132133,133837,0.9872680947719987,False
637,2009_000006,low_light,severe,0.15,1.3832224134624338,6,bus,64707,66411,0.9743416000361386,True
664,2009_000553,gaussian_noise,mild,10.0,22.843440471399454,0,background,136031,145184,0.9369558629050033,False
664,2009_000553,gaussian_noise,mild,10.0,22.843440471399454,8,cat,17348,17904,0.9689454870420018,True
664,2009_000553,gaussian_noise,mild,10.0,22.843440471399454,9,chair,0,8611,0.0,True
664,2009_000553,gaussian_noise,medium,25.0,14.955563729235218,0,background,143186,145440,0.984502200220022,False
664,2009_000553,gaussian_noise,medium,25.0,14.955563729235218,8,cat,17099,19353,0.8835322688988787,True
664,2009_000553,gaussian_noise,severe,50.0,9.278061936764196,0,background,144432,147842,0.9769348358382598,False
664,2009_000553,gaussian_noise,severe,50.0,9.278061936764196,8,cat,12064,18107,0.6662616667587121,True
664,2009_000553,gaussian_noise,severe,50.0,9.278061936764196,15,person,0,2633,0.0,True
664,2009_000553,jpeg_compression,mild,50.0,26.93404830451842,0,background,135449,145161,0.9330949773010657,False
664,2009_000553,jpeg_compression,mild,50.0,26.93404830451842,8,cat,17335,17793,0.9742595402686449,True
664,2009_000553,jpeg_compression,mild,50.0,26.93404830451842,9,chair,0,6879,0.0,True
664,2009_000553,jpeg_compression,mild,50.0,26.93404830451842,11,diningtable,0,2461,0.0,True
664,2009_000553,jpeg_compression,medium,20.0,24.611995827812937,0,background,142897,145175,0.9843085930773204,False
664,2009_000553,jpeg_compression,medium,20.0,24.611995827812937,8,cat,17364,18808,0.9232241599319438,True
664,2009_000553,jpeg_compression,medium,20.0,24.611995827812937,9,chair,0,834,0.0,True
664,2009_000553,jpeg_compression,severe,5.0,19.510915599216645,0,background,145134,157336,0.92244622972492,False
664,2009_000553,jpeg_compression,severe,5.0,19.510915599216645,8,cat,5203,17405,0.2989370870439529,True
664,2009_000553,low_light,mild,0.6,7.900031933726549,0,background,144668,145147,0.9966998973454498,False
664,2009_000553,low_light,mild,0.6,7.900031933726549,8,cat,17392,17871,0.9731967992837558,True
664,2009_000553,low_light,medium,0.35,3.6987380964453527,0,background,144577,145185,0.9958122395564281,False
664,2009_000553,low_light,medium,0.35,3.6987380964453527,8,cat,17354,17962,0.9661507627213005,True
664,2009_000553,low_light,severe,0.15,1.3787529416802724,0,background,144250,145255,0.9930811331795807,False
664,2009_000553,low_light,severe,0.15,1.3787529416802724,8,cat,17284,18289,0.9450489365192192,True
691,2009_001085,gaussian_noise,mild,10.0,20.334521434978235,0,background,137654,142752,0.9642877157587985,False
691,2009_001085,gaussian_noise,mild,10.0,20.334521434978235,9,chair,8756,17379,0.5038264572184821,True
691,2009_001085,gaussian_noise,mild,10.0,20.334521434978235,16,pottedplant,621,4612,0.13464874241110147,True
691,2009_001085,gaussian_noise,medium,25.0,12.485605051481922,0,background,137206,142729,0.9613042899480835,False
691,2009_001085,gaussian_noise,medium,25.0,12.485605051481922,9,chair,8837,18407,0.48008909653936005,True
691,2009_001085,gaussian_noise,medium,25.0,12.485605051481922,16,pottedplant,0,4595,0.0,True
691,2009_001085,gaussian_noise,severe,50.0,6.909561900458226,0,background,136799,143244,0.9550068414732903,False
691,2009_001085,gaussian_noise,severe,50.0,6.909561900458226,9,chair,8333,18803,0.44317396160187206,True
691,2009_001085,gaussian_noise,severe,50.0,6.909561900458226,16,pottedplant,0,4595,0.0,True
691,2009_001085,jpeg_compression,mild,50.0,22.983461578166526,0,background,137463,142734,0.9630711673462524,False
691,2009_001085,jpeg_compression,mild,50.0,22.983461578166526,9,chair,8815,17496,0.5038294467306813,True
691,2009_001085,jpeg_compression,mild,50.0,22.983461578166526,16,pottedplant,660,4606,0.14329135909683022,True
691,2009_001085,jpeg_compression,medium,20.0,20.746468366020075,0,background,137494,143039,0.9612343486741378,False
691,2009_001085,jpeg_compression,medium,20.0,20.746468366020075,9,chair,8739,17870,0.4890318970341354,True
691,2009_001085,jpeg_compression,medium,20.0,20.746468366020075,16,pottedplant,37,4595,0.008052230685527748,True
691,2009_001085,jpeg_compression,severe,5.0,16.263620048575337,0,background,142110,155536,0.9136791482357782,False
691,2009_001085,jpeg_compression,severe,5.0,16.263620048575337,9,chair,345,9188,0.037548976926425774,True
691,2009_001085,jpeg_compression,severe,5.0,16.263620048575337,16,pottedplant,0,4595,0.0,True
691,2009_001085,low_light,mild,0.6,7.882853259996719,0,background,137882,142816,0.9654520501904549,False
691,2009_001085,low_light,mild,0.6,7.882853259996719,9,chair,8715,16320,0.5340073529411765,True
691,2009_001085,low_light,mild,0.6,7.882853259996719,16,pottedplant,1433,4608,0.3109809027777778,True
691,2009_001085,low_light,medium,0.35,3.6864731840722644,0,background,137924,142897,0.9651987095600327,False
691,2009_001085,low_light,medium,0.35,3.6864731840722644,9,chair,8606,16238,0.5299913782485528,True
691,2009_001085,low_light,medium,0.35,3.6864731840722644,16,pottedplant,1500,4609,0.32545020611846387,True
691,2009_001085,low_light,severe,0.15,1.3691370215601117,0,background,137812,143023,0.9635653006859036,False
691,2009_001085,low_light,severe,0.15,1.3691370215601117,9,chair,8509,16325,0.5212251148545176,True
691,2009_001085,low_light,severe,0.15,1.3691370215601117,16,pottedplant,1493,4612,0.3237207285342585,True
699,2009_001140,gaussian_noise,mild,10.0,19.53763890406751,0,background,93700,95479,0.9813676305784518,False
699,2009_001140,gaussian_noise,mild,10.0,19.53763890406751,14,motorbike,53442,56643,0.9434881627032466,True
699,2009_001140,gaussian_noise,mild,10.0,19.53763890406751,15,person,6633,8123,0.8165702326726579,True
699,2009_001140,gaussian_noise,medium,25.0,11.8375403003477,0,background,93441,95535,0.9780813314492071,False
699,2009_001140,gaussian_noise,medium,25.0,11.8375403003477,14,motorbike,53467,58052,0.9210190863363881,True
699,2009_001140,gaussian_noise,medium,25.0,11.8375403003477,15,person,5419,8106,0.6685171477917592,True
699,2009_001140,gaussian_noise,severe,50.0,6.3575814884623405,0,background,93132,96061,0.9695089578496997,False
699,2009_001140,gaussian_noise,severe,50.0,6.3575814884623405,7,car,0,61,0.0,True
699,2009_001140,gaussian_noise,severe,50.0,6.3575814884623405,14,motorbike,50543,56794,0.8899355565728774,True
699,2009_001140,gaussian_noise,severe,50.0,6.3575814884623405,15,person,6858,10571,0.6487560306498912,True
699,2009_001140,jpeg_compression,mild,50.0,18.234740568333148,0,background,93733,95448,0.9820321012488475,False
699,2009_001140,jpeg_compression,mild,50.0,18.234740568333148,14,motorbike,53520,57451,0.9315764738646847,True
699,2009_001140,jpeg_compression,mild,50.0,18.234740568333148,15,person,5800,8068,0.7188894397620228,True
699,2009_001140,jpeg_compression,medium,20.0,15.650065978202136,0,background,93612,95637,0.9788261865177703,False
699,2009_001140,jpeg_compression,medium,20.0,15.650065978202136,14,motorbike,53351,57509,0.9276982733137422,True
699,2009_001140,jpeg_compression,medium,20.0,15.650065978202136,15,person,5810,8101,0.7171954079743241,True
699,2009_001140,jpeg_compression,severe,5.0,12.07788973537081,0,background,95325,154815,0.6157349094080031,False
699,2009_001140,jpeg_compression,severe,5.0,12.07788973537081,2,bicycle,0,2194,0.0,True
699,2009_001140,jpeg_compression,severe,5.0,12.07788973537081,14,motorbike,1,53682,1.862821802466376e-05,True
699,2009_001140,jpeg_compression,severe,5.0,12.07788973537081,15,person,0,8003,0.0,True
699,2009_001140,low_light,mild,0.6,7.884798329869231,0,background,93816,95395,0.9834477697992557,False
699,2009_001140,low_light,mild,0.6,7.884798329869231,14,motorbike,53329,56210,0.948745774773172,True
699,2009_001140,low_light,mild,0.6,7.884798329869231,15,person,6966,8304,0.8388728323699421,True
699,2009_001140,low_light,medium,0.35,3.687249884825082,0,background,93781,95514,0.981856062985531,False
699,2009_001140,low_light,medium,0.35,3.687249884825082,14,motorbike,53345,56312,0.9473114078704361,True
699,2009_001140,low_light,medium,0.35,3.687249884825082,15,person,6893,8175,0.8431804281345566,True
699,2009_001140,low_light,severe,0.15,1.3699820348953764,0,background,93705,96023,0.9758599502202597,False
699,2009_001140,low_light,severe,0.15,1.3699820348953764,14,motorbike,52998,59156,0.8959023598620597,True
699,2009_001140,low_light,severe,0.15,1.3699820348953764,15,person,4114,8024,0.5127118644067796,True
704,2009_001197,gaussian_noise,mild,10.0,23.567864194167324,0,background,112391,113564,0.9896710225071326,False
704,2009_001197,gaussian_noise,mild,10.0,23.567864194167324,6,bus,73521,74700,0.9842168674698795,True
704,2009_001197,gaussian_noise,mild,10.0,23.567864194167324,7,car,1927,2533,0.760757994472957,True
704,2009_001197,gaussian_noise,medium,25.0,15.948829117493514,0,background,112089,113732,0.9855537579573032,False
704,2009_001197,gaussian_noise,medium,25.0,15.948829117493514,6,bus,73435,74753,0.9823686005912806,True
704,2009_001197,gaussian_noise,medium,25.0,15.948829117493514,7,car,1902,2725,0.6979816513761468,True
704,2009_001197,gaussian_noise,severe,50.0,10.505230659454961,0,background,112065,116057,0.9656031088172191,False
704,2009_001197,gaussian_noise,severe,50.0,10.505230659454961,6,bus,71920,74960,0.959445037353255,True
704,2009_001197,gaussian_noise,severe,50.0,10.505230659454961,7,car,1108,2526,0.4386381631037213,True
704,2009_001197,jpeg_compression,mild,50.0,23.5671234021543,0,background,112137,113663,0.9865743469730696,False
704,2009_001197,jpeg_compression,mild,50.0,23.5671234021543,6,bus,73621,74878,0.9832126926467053,True
704,2009_001197,jpeg_compression,mild,50.0,23.5671234021543,7,car,1768,2569,0.6882055274425847,True
704,2009_001197,jpeg_compression,medium,20.0,21.748376995204197,0,background,112294,114199,0.9833185929824254,False
704,2009_001197,jpeg_compression,medium,20.0,21.748376995204197,6,bus,73368,74657,0.9827343718606427,True
704,2009_001197,jpeg_compression,medium,20.0,21.748376995204197,7,car,1592,2526,0.6302454473475851,True
704,2009_001197,jpeg_compression,severe,5.0,17.97962131332188,0,background,112117,118650,0.9449388959123473,False
704,2009_001197,jpeg_compression,severe,5.0,17.97962131332188,6,bus,70326,74809,0.9400740552607306,True
704,2009_001197,jpeg_compression,severe,5.0,17.97962131332188,7,car,208,2526,0.08234362628661916,True
704,2009_001197,low_light,mild,0.6,7.908370535200188,0,background,112440,113716,0.9887790636322066,False
704,2009_001197,low_light,mild,0.6,7.908370535200188,6,bus,73563,74602,0.9860727594434465,True
704,2009_001197,low_light,mild,0.6,7.908370535200188,7,car,1789,2526,0.7082343626286619,True
704,2009_001197,low_light,medium,0.35,3.7045529293096378,0,background,112463,114025,0.9863012497259372,False
704,2009_001197,low_light,medium,0.35,3.7045529293096378,6,bus,73492,74531,0.9860594920234533,True
704,2009_001197,low_light,medium,0.35,3.7045529293096378,7,car,1599,2526,0.6330166270783848,True
704,2009_001197,low_light,severe,0.15,1.3833935133657094,0,background,112408,115684,0.9716814771273469,False
704,2009_001197,low_light,severe,0.15,1.3833935133657094,6,bus,72191,74501,0.9689937047824861,True
704,2009_001197,low_light,severe,0.15,1.3833935133657094,7,car,1326,2526,0.5249406175771971,True
705,2009_001203,gaussian_noise,mild,10.0,19.731101764519252,0,background,131569,133221,0.987599552623085,False
705,2009_001203,gaussian_noise,mild,10.0,19.731101764519252,17,sheep,26672,28324,0.941674904674481,True
705,2009_001203,gaussian_noise,medium,25.0,11.91207563300387,0,background,132997,133314,0.9976221552125059,False
705,2009_001203,gaussian_noise,medium,25.0,11.91207563300387,17,sheep,26579,26896,0.9882138607971446,True
705,2009_001203,gaussian_noise,severe,50.0,6.462985601375324,0,background,133209,138566,0.9613397225870705,False
705,2009_001203,gaussian_noise,severe,50.0,6.462985601375324,12,dog,0,2559,0.0,True
705,2009_001203,gaussian_noise,severe,50.0,6.462985601375324,13,horse,0,10322,0.0,True
705,2009_001203,gaussian_noise,severe,50.0,6.462985601375324,15,person,0,50,0.0,True
705,2009_001203,gaussian_noise,severe,50.0,6.462985601375324,17,sheep,8396,26684,0.3146454804377155,True
705,2009_001203,jpeg_compression,mild,50.0,19.243114793202324,0,background,131555,133216,0.9875315277444151,False
705,2009_001203,jpeg_compression,mild,50.0,19.243114793202324,17,sheep,26677,28338,0.9413861246382949,True
705,2009_001203,jpeg_compression,medium,20.0,16.912423783242218,0,background,132127,133221,0.9917880814586288,False
705,2009_001203,jpeg_compression,medium,20.0,16.912423783242218,17,sheep,26672,27766,0.9605992941006987,True
705,2009_001203,jpeg_compression,severe,5.0,13.5797254720182,0,background,117827,134511,0.8759655344172596,False
705,2009_001203,jpeg_compression,severe,5.0,13.5797254720182,8,cat,0,455,0.0,True
705,2009_001203,jpeg_compression,severe,5.0,13.5797254720182,12,dog,0,40309,0.0,True
705,2009_001203,jpeg_compression,severe,5.0,13.5797254720182,17,sheep,0,26684,0.0,True
705,2009_001203,low_light,mild,0.6,7.878908916695862,0,background,132680,133211,0.9960138427006778,False
705,2009_001203,low_light,mild,0.6,7.878908916695862,17,sheep,26682,27213,0.9804872671149818,True
705,2009_001203,low_light,medium,0.35,3.68338207532876,0,background,132762,133215,0.9965994820403108,False
705,2009_001203,low_light,medium,0.35,3.68338207532876,17,sheep,26678,27131,0.9833032324647083,True
705,2009_001203,low_light,severe,0.15,1.3670183196258567,0,background,132828,133573,0.9944225255103951,False
705,2009_001203,low_light,severe,0.15,1.3670183196258567,17,sheep,26320,27065,0.9724736744873452,True
711,2009_001270,gaussian_noise,mild,10.0,23.84026405981007,0,background,142265,144843,0.9822014180871702,False
711,2009_001270,gaussian_noise,mild,10.0,23.84026405981007,8,cat,69368,71946,0.964167570122036,True
711,2009_001270,gaussian_noise,medium,25.0,16.244467046832384,0,background,141232,149784,0.9429044490733323,False
711,2009_001270,gaussian_noise,medium,25.0,16.244467046832384,8,cat,64427,72979,0.8828156044889626,True
711,2009_001270,gaussian_noise,severe,50.0,10.79290155532209,0,background,141521,171959,0.8229926901179933,False
711,2009_001270,gaussian_noise,severe,50.0,10.79290155532209,8,cat,40673,72690,0.5595405145136882,True
711,2009_001270,gaussian_noise,severe,50.0,10.79290155532209,12,dog,0,1579,0.0,True
711,2009_001270,jpeg_compression,mild,50.0,32.173165276285744,0,background,141673,143985,0.9839427718165087,False
711,2009_001270,jpeg_compression,mild,50.0,32.173165276285744,8,cat,69890,72538,0.9634949957263779,True
711,2009_001270,jpeg_compression,mild,50.0,32.173165276285744,12,dog,0,336,0.0,True
711,2009_001270,jpeg_compression,medium,20.0,29.528508805335576,0,background,135625,147931,0.9168125680215776,False
711,2009_001270,jpeg_compression,medium,20.0,29.528508805335576,8,cat,66280,78586,0.8434072226605248,True
711,2009_001270,jpeg_compression,severe,5.0,24.434622702328692,0,background,127437,179021,0.7118550337669882,False
711,2009_001270,jpeg_compression,severe,5.0,24.434622702328692,8,cat,35190,86774,0.4055362205268859,True
711,2009_001270,low_light,mild,0.6,7.909286623851343,0,background,141488,143954,0.982869527765814,False
711,2009_001270,low_light,mild,0.6,7.909286623851343,8,cat,70257,72723,0.9660905078173343,True
711,2009_001270,low_light,medium,0.35,3.7052290956977876,0,background,142188,144941,0.9810060645366045,False
711,2009_001270,low_light,medium,0.35,3.7052290956977876,8,cat,69270,72023,0.961776099301612,True
711,2009_001270,low_light,severe,0.15,1.383865670792418,0,background,142243,146761,0.969215254733887,False
711,2009_001270,low_light,severe,0.15,1.383865670792418,8,cat,67450,71968,0.937222098710538,True
715,2009_001339,gaussian_noise,mild,10.0,22.745241023178412,0,background,66545,82119,0.810348396838734,False
715,2009_001339,gaussian_noise,mild,10.0,22.745241023178412,5,bottle,9010,12111,0.7439517793741227,True
715,2009_001339,gaussian_noise,mild,10.0,22.745241023178412,9,chair,0,628,0.0,True
715,2009_001339,gaussian_noise,mild,10.0,22.745241023178412,11,diningtable,29511,40504,0.728594706695635,True
715,2009_001339,gaussian_noise,mild,10.0,22.745241023178412,15,person,50020,51785,0.9659167712658105,True
715,2009_001339,gaussian_noise,mild,10.0,22.745241023178412,16,pottedplant,0,1995,0.0,True
715,2009_001339,gaussian_noise,medium,25.0,15.056154444327785,0,background,62872,78953,0.7963218623738173,False
715,2009_001339,gaussian_noise,medium,25.0,15.056154444327785,5,bottle,7296,12111,0.6024275452068367,True
715,2009_001339,gaussian_noise,medium,25.0,15.056154444327785,9,chair,0,893,0.0,True
715,2009_001339,gaussian_noise,medium,25.0,15.056154444327785,11,diningtable,31005,42326,0.7325284694986534,True
715,2009_001339,gaussian_noise,medium,25.0,15.056154444327785,15,person,48509,60263,0.8049549474802118,True
715,2009_001339,gaussian_noise,severe,50.0,9.560412222098131,0,background,56778,86125,0.6592510885341074,False
715,2009_001339,gaussian_noise,severe,50.0,9.560412222098131,5,bottle,0,12111,0.0,True
715,2009_001339,gaussian_noise,severe,50.0,9.560412222098131,11,diningtable,23220,39667,0.585373232157713,True
715,2009_001339,gaussian_noise,severe,50.0,9.560412222098131,15,person,47077,79250,0.5940315457413249,True
715,2009_001339,jpeg_compression,mild,50.0,24.792065686323635,0,background,65635,83873,0.7825521920045784,False
715,2009_001339,jpeg_compression,mild,50.0,24.792065686323635,5,bottle,8691,12111,0.7176120881842952,True
715,2009_001339,jpeg_compression,mild,50.0,24.792065686323635,9,chair,0,386,0.0,True
715,2009_001339,jpeg_compression,mild,50.0,24.792065686323635,11,diningtable,28030,40105,0.6989153472135644,True
715,2009_001339,jpeg_compression,mild,50.0,24.792065686323635,15,person,50512,53287,0.9479235085480511,True
715,2009_001339,jpeg_compression,mild,50.0,24.792065686323635,16,pottedplant,0,1598,0.0,True
715,2009_001339,jpeg_compression,medium,20.0,22.132483284172743,0,background,67841,88006,0.7708678953707702,False
715,2009_001339,jpeg_compression,medium,20.0,22.132483284172743,5,bottle,3618,12111,0.2987366856576666,True
715,2009_001339,jpeg_compression,medium,20.0,22.132483284172743,9,chair,0,133,0.0,True
715,2009_001339,jpeg_compression,medium,20.0,22.132483284172743,11,diningtable,29690,42000,0.7069047619047619,True
715,2009_001339,jpeg_compression,medium,20.0,22.132483284172743,15,person,48029,52791,0.9097952302475801,True
715,2009_001339,jpeg_compression,medium,20.0,22.132483284172743,16,pottedplant,0,9,0.0,True
715,2009_001339,jpeg_compression,severe,5.0,17.305896014823414,0,background,68046,117142,0.580884738181011,False
715,2009_001339,jpeg_compression,severe,5.0,17.305896014823414,5,bottle,0,12111,0.0,True
715,2009_001339,jpeg_compression,severe,5.0,17.305896014823414,11,diningtable,21973,40924,0.536922099501515,True
715,2009_001339,jpeg_compression,severe,5.0,17.305896014823414,15,person,28523,55509,0.5138446017762885,True
715,2009_001339,low_light,mild,0.6,7.90452135092262,0,background,64527,83043,0.7770311766193417,False
715,2009_001339,low_light,mild,0.6,7.90452135092262,5,bottle,9851,12139,0.8115165993903946,True
715,2009_001339,low_light,mild,0.6,7.90452135092262,9,chair,0,481,0.0,True
715,2009_001339,low_light,mild,0.6,7.90452135092262,11,diningtable,28108,39856,0.7052388598956243,True
715,2009_001339,low_light,mild,0.6,7.90452135092262,15,person,50480,52774,0.9565316254216091,True
715,2009_001339,low_light,mild,0.6,7.90452135092262,16,pottedplant,0,2969,0.0,True
715,2009_001339,low_light,medium,0.35,3.7014519390474234,0,background,65736,83386,0.788333773055429,False
715,2009_001339,low_light,medium,0.35,3.7014519390474234,5,bottle,10231,12137,0.8429595451923869,True
715,2009_001339,low_light,medium,0.35,3.7014519390474234,9,chair,0,283,0.0,True
715,2009_001339,low_light,medium,0.35,3.7014519390474234,11,diningtable,28051,39933,0.7024516064407883,True
715,2009_001339,low_light,medium,0.35,3.7014519390474234,15,person,49712,51498,0.9653190415161754,True
715,2009_001339,low_light,medium,0.35,3.7014519390474234,16,pottedplant,0,3261,0.0,True
715,2009_001339,low_light,severe,0.15,1.3810082613153747,0,background,67262,84151,0.7993012560753883,False
715,2009_001339,low_light,severe,0.15,1.3810082613153747,5,bottle,10601,12119,0.8747421404406304,True
715,2009_001339,low_light,severe,0.15,1.3810082613153747,11,diningtable,27128,39952,0.6790148177813377,True
715,2009_001339,low_light,severe,0.15,1.3810082613153747,15,person,49390,52372,0.9430611777285572,True
715,2009_001339,low_light,severe,0.15,1.3810082613153747,16,pottedplant,0,1253,0.0,True
724,2009_001481,gaussian_noise,mild,10.0,23.427615174147505,0,background,112004,129405,0.8655306981955875,False
724,2009_001481,gaussian_noise,mild,10.0,23.427615174147505,2,bicycle,13485,30702,0.4392222005081102,True
724,2009_001481,gaussian_noise,mild,10.0,23.427615174147505,7,car,2432,2440,0.9967213114754099,True
724,2009_001481,gaussian_noise,mild,10.0,23.427615174147505,15,person,0,176,0.0,True
724,2009_001481,gaussian_noise,medium,25.0,15.631963381180585,0,background,112227,131938,0.8506040716093923,False
724,2009_001481,gaussian_noise,medium,25.0,15.631963381180585,2,bicycle,13384,30659,0.43654391858834274,True
724,2009_001481,gaussian_noise,medium,25.0,15.631963381180585,7,car,0,2436,0.0,True
724,2009_001481,gaussian_noise,severe,50.0,10.082566854117886,0,background,112345,132284,0.8492712648544042,False
724,2009_001481,gaussian_noise,severe,50.0,10.082566854117886,2,bicycle,13038,30541,0.4269015421891883,True
724,2009_001481,gaussian_noise,severe,50.0,10.082566854117886,7,car,0,2436,0.0,True
724,2009_001481,jpeg_compression,mild,50.0,25.084270343632266,0,background,112481,129478,0.8687267334991272,False
724,2009_001481,jpeg_compression,mild,50.0,25.084270343632266,2,bicycle,13410,30261,0.44314464161792405,True
724,2009_001481,jpeg_compression,mild,50.0,25.084270343632266,7,car,2434,2437,0.9987689782519491,True
724,2009_001481,jpeg_compression,mild,50.0,25.084270343632266,15,person,0,143,0.0,True
724,2009_001481,jpeg_compression,medium,20.0,21.738601201292575,0,background,114466,129606,0.8831844204743607,False
724,2009_001481,jpeg_compression,medium,20.0,21.738601201292575,2,bicycle,13297,28415,0.46795706493049444,True
724,2009_001481,jpeg_compression,medium,20.0,21.738601201292575,7,car,2419,2441,0.9909873002867677,True
