dataset_index,image_id,distortion_type,severity_level,parameter_value,snr_db,mean_iou_all_classes,mean_iou_foreground,num_evaluated_classes,num_evaluated_foreground_classes
837,2009_003317,jpeg_compression,severe,5.0,18.004902897062422,0.13170162937396604,0.00014436263894903998,4,3
837,2009_003317,low_light,mild,0.6,7.888638738142254,0.8372120754905996,0.8119326927437951,3,2
837,2009_003317,low_light,medium,0.35,3.6901197069044036,0.8110105691106656,0.7808484364121788,3,2
837,2009_003317,low_light,severe,0.15,1.3724656480160564,0.7297695054406074,0.6815085823506682,3,2
859,2009_003736,gaussian_noise,mild,10.0,23.467087281252837,0.9976415815526201,0.9958833619210977,2,1
859,2009_003736,gaussian_noise,medium,25.0,15.659716948830534,0.9958586014185858,0.9927737632017788,2,1
859,2009_003736,gaussian_noise,severe,50.0,10.064517136414128,0.9825228574506242,0.9695604580666891,2,1
859,2009_003736,jpeg_compression,mild,50.0,26.470414004849925,0.996932246979184,0.994645993061207,2,1
859,2009_003736,jpeg_compression,medium,20.0,23.721713709045844,0.9944511168040733,0.9903214803445042,2,1
859,2009_003736,jpeg_compression,severe,5.0,19.267742566792204,0.29336788971305733,0.0,3,2
859,2009_003736,low_light,mild,0.6,7.911769986721189,0.9985239994574007,0.9974231231747123,2,1
859,2009_003736,low_light,medium,0.35,3.704717787634862,0.998008820639219,0.9965240526970777,2,1
859,2009_003736,low_light,severe,0.15,1.3834841702486234,0.9888678459266198,0.9806050874672526,2,1
860,2009_003757,gaussian_noise,mild,10.0,22.661770917614543,0.9907801874891999,0.9891145809343957,2,1
860,2009_003757,gaussian_noise,medium,25.0,14.964006135318858,0.9880451164113663,0.9859010470883596,2,1
860,2009_003757,gaussian_noise,severe,50.0,9.634723728398363,0.9769888583896951,0.9728494377913887,2,1
860,2009_003757,jpeg_compression,mild,50.0,21.436030736881733,0.9901221513972766,0.9883430219181865,2,1
860,2009_003757,jpeg_compression,medium,20.0,18.590354886112785,0.9850995910885998,0.9824075208231259,2,1
860,2009_003757,jpeg_compression,severe,5.0,15.194027697010373,0.20956036158318667,0.011617846990483254,3,2
860,2009_003757,low_light,mild,0.6,7.904348973586165,0.9940829509961142,0.9930039757142417,2,1
860,2009_003757,low_light,medium,0.35,3.701653551566209,0.9931590279317777,0.9919072649638524,2,1
860,2009_003757,low_light,severe,0.15,1.3810922046853005,0.9899795404196363,0.9881394310007547,2,1
903,2009_004446,gaussian_noise,mild,10.0,24.43757264512707,0.6578642432906469,0.5597591253396893,3,2
903,2009_004446,gaussian_noise,medium,25.0,16.70842157462812,0.6506379768903622,0.5530532973791189,3,2
903,2009_004446,gaussian_noise,severe,50.0,11.184258650653984,0.5231136684401535,0.3482111110810453,3,2
903,2009_004446,jpeg_compression,mild,50.0,24.632000018812295,0.6521522033366353,0.5391122375669944,3,2
903,2009_004446,jpeg_compression,medium,20.0,21.600539307948523,0.6947996666340431,0.6063097094513452,3,2
903,2009_004446,jpeg_compression,severe,5.0,17.605862348628097,0.33730812904767804,0.09322938914993592,3,2
903,2009_004446,low_light,mild,0.6,7.910698279749525,0.7119011847815419,0.6313435511481637,3,2
903,2009_004446,low_light,medium,0.35,3.706352683653456,0.7048258801202302,0.6233229489808436,3,2
903,2009_004446,low_light,severe,0.15,1.384609643076863,0.7201457476741296,0.6391318009537656,3,2
908,2009_004561,gaussian_noise,mild,10.0,22.48556496059823,0.6717939638859874,0.5612232672305822,3,2
908,2009_004561,gaussian_noise,medium,25.0,14.634457377347488,0.6739988541070051,0.5641849533615567,3,2
908,2009_004561,gaussian_noise,severe,50.0,8.979501777117825,0.6639419776706621,0.550146234333408,3,2
908,2009_004561,jpeg_compression,mild,50.0,27.118406661353568,0.6881128641450124,0.5845650424237561,3,2
908,2009_004561,jpeg_compression,medium,20.0,23.926831899643346,0.5035255102106262,0.3724089939614397,4,3
908,2009_004561,jpeg_compression,severe,5.0,19.22801596661359,0.672992114228259,0.5597611553398782,3,2
908,2009_004561,low_light,mild,0.6,7.898453530274539,0.684616985191718,0.5790162805199616,3,2
908,2009_004561,low_light,medium,0.35,3.697749937770661,0.6837373558734523,0.5776937538803243,3,2
908,2009_004561,low_light,severe,0.15,1.377965346373613,0.6747035616841847,0.5652625958917582,3,2
926,2009_004980,gaussian_noise,mild,10.0,21.99534447050751,0.9931187823059897,0.9884144193510509,2,1
926,2009_004980,gaussian_noise,medium,25.0,14.10247015944024,0.9899546911178259,0.9831010045946578,2,1
926,2009_004980,gaussian_noise,severe,50.0,8.278114375056907,0.9785255534550934,0.9639222941720629,2,1
926,2009_004980,jpeg_compression,mild,50.0,26.215686644538682,0.9961779749734194,0.9935625686921024,2,1
926,2009_004980,jpeg_compression,medium,20.0,23.441969024881317,0.9919563843141915,0.9864654029175443,2,1
926,2009_004980,jpeg_compression,severe,5.0,17.48679690029067,0.377122884866212,0.12576032861995418,3,2
926,2009_004980,low_light,mild,0.6,7.891660892547211,0.9956667570577666,0.9927018755395118,2,1
926,2009_004980,low_light,medium,0.35,3.692452689785931,0.9949497219200609,0.9914958655014304,2,1
926,2009_004980,low_light,severe,0.15,1.3725743638137837,0.988308468953295,0.9803465519246424,2,1
937,2009_005107,gaussian_noise,mild,10.0,24.21313563721675,0.9431342132268383,0.9073450916686006,2,1
937,2009_005107,gaussian_noise,medium,25.0,16.394203157765222,0.9453219216994657,0.9107581607581607,2,1
937,2009_005107,gaussian_noise,severe,50.0,10.891172162095925,0.3356519206186652,0.008854366449303158,3,2
937,2009_005107,jpeg_compression,mild,50.0,27.323202640065205,0.9197566223983085,0.8702765874561745,2,1
937,2009_005107,jpeg_compression,medium,20.0,25.35504866813371,0.9449010602498367,0.9101728452540302,2,1
937,2009_005107,jpeg_compression,severe,5.0,21.732122807716326,0.24579076406818018,0.0,4,3
937,2009_005107,low_light,mild,0.6,7.908217371912254,0.9422542318364645,0.9059423143750724,2,1
937,2009_005107,low_light,medium,0.35,3.7047991459595497,0.9415981598002576,0.9048941339812565,2,1
937,2009_005107,low_light,severe,0.15,1.3833720670704974,0.9600951258109989,0.9345620459866723,2,1
949,2009_005247,gaussian_noise,mild,10.0,21.65020506754786,0.8262360596666101,0.7397470154174502,3,2
949,2009_005247,gaussian_noise,medium,25.0,13.871454244123951,0.7953197430821751,0.6934007879626363,3,2
949,2009_005247,gaussian_noise,severe,50.0,8.194464779728538,0.5718206201674166,0.35877353201966034,3,2
949,2009_005247,jpeg_compression,mild,50.0,24.19275075528979,0.8087336015166313,0.7135180836477736,3,2
949,2009_005247,jpeg_compression,medium,20.0,21.47915694782767,0.746585518140526,0.6204479870480147,3,2
949,2009_005247,jpeg_compression,severe,5.0,17.67115663308743,0.1847643208147314,0.007550001086767824,5,4
949,2009_005247,low_light,mild,0.6,7.894439334335014,0.8274726170448314,0.7415805622552211,3,2
949,2009_005247,low_light,medium,0.35,3.6944600019387765,0.8228556465037604,0.7347294274675236,3,2
949,2009_005247,low_light,severe,0.15,1.3754674252017298,0.7671740764231217,0.6513238867296813,3,2
966,2010_000285,gaussian_noise,mild,10.0,24.147407423487195,0.9814932588055623,0.9641215977377166,2,1
966,2010_000285,gaussian_noise,medium,25.0,16.204580645756458,0.974799034032105,0.9511463844797178,2,1
966,2010_000285,gaussian_noise,severe,50.0,10.457858154198092,0.9784464065541292,0.958223626470072,2,1
966,2010_000285,jpeg_compression,mild,50.0,36.888675002676415,0.9845043081588879,0.9699593567768157,2,1
966,2010_000285,jpeg_compression,medium,20.0,33.579569618074515,0.9712018922630434,0.9441696113074205,2,1
966,2010_000285,jpeg_compression,severe,5.0,27.17548368294817,0.914097018850972,0.8334509527170078,2,1
966,2010_000285,low_light,mild,0.6,7.905054679301906,0.9829606200934273,0.9669669669669669,2,1
966,2010_000285,low_light,medium,0.35,3.7034043669717995,0.9822741330879484,0.9656387665198238,2,1
966,2010_000285,low_light,severe,0.15,1.3804665627981678,0.978320549525556,0.957983193277311,2,1
979,2010_000588,gaussian_noise,mild,10.0,22.913387486737896,0.31200471507945726,0.12850343774082915,4,3
979,2010_000588,gaussian_noise,medium,25.0,15.25912993465727,0.3830252931670045,0.19677819551239664,4,3
979,2010_000588,gaussian_noise,severe,50.0,9.785412259978406,0.14071640788026313,0.0006644745855596657,5,4
979,2010_000588,jpeg_compression,mild,50.0,25.892397387958233,0.34504144940550635,0.16227260012266936,4,3
979,2010_000588,jpeg_compression,medium,20.0,23.826722857332953,0.41799160973085653,0.23941415276387035,4,3
979,2010_000588,jpeg_compression,severe,5.0,19.17671776138461,0.14256976025738793,0.0,5,4
979,2010_000588,low_light,mild,0.6,7.914092267457419,0.2989283803927944,0.13080681234955827,4,3
979,2010_000588,low_light,medium,0.35,3.7051093923100624,0.3290772167967166,0.15707250049759483,4,3
979,2010_000588,low_light,severe,0.15,1.3839788585373363,0.3905536714022065,0.20548647348605428,4,3
1039,2010_001852,gaussian_noise,mild,10.0,20.381198899871116,0.9928046708087543,0.9919592187345979,2,1
1039,2010_001852,gaussian_noise,medium,25.0,12.728802984864052,0.9926165011567278,0.9917496163430808,2,1
1039,2010_001852,gaussian_noise,severe,50.0,7.224779819074753,0.44963074566383215,0.17901147045896015,3,2
1039,2010_001852,jpeg_compression,mild,50.0,22.299809950911722,0.9920649012268359,0.9911358743826769,2,1
1039,2010_001852,jpeg_compression,medium,20.0,19.789542877915252,0.9892248787422347,0.9879800274902522,2,1
1039,2010_001852,jpeg_compression,severe,5.0,16.24660123892985,0.22639915929398302,0.0,4,3
1039,2010_001852,low_light,mild,0.6,7.887660086341672,0.992904992353673,0.9920707575736236,2,1
1039,2010_001852,low_light,medium,0.35,3.6897158238903316,0.9930555004160602,0.9922381247534795,2,1
1039,2010_001852,low_light,severe,0.15,1.371898349772144,0.9898340832580526,0.9886435508580584,2,1
1043,2010_001933,gaussian_noise,mild,10.0,22.649250489855525,0.3250793889293528,0.4875853533959181,3,2
1043,2010_001933,gaussian_noise,medium,25.0,14.767395317431038,0.32324766389748494,0.4848377997179126,3,2
1043,2010_001933,gaussian_noise,severe,50.0,9.116101202639813,0.28019380401637783,0.4202574328048504,3,2
1043,2010_001933,jpeg_compression,mild,50.0,18.14615631748826,0.3220051440258524,0.4829741233700426,3,2
1043,2010_001933,jpeg_compression,medium,20.0,14.682285467761487,0.32036613451857876,0.48051555734568524,3,2
1043,2010_001933,jpeg_compression,severe,5.0,11.911063038463594,1.9949089922517733e-05,0.0,4,3
1043,2010_001933,low_light,mild,0.6,7.898942106478436,0.3225697674821922,0.48382100407421125,3,2
1043,2010_001933,low_light,medium,0.35,3.698003716580349,0.3229405063019753,0.48437710437710435,3,2
1043,2010_001933,low_light,severe,0.15,1.3781615588278444,0.3171996688068753,0.4757659046725213,3,2
1048,2010_002032,gaussian_noise,mild,10.0,21.699772343472485,0.5969275512086096,0.47292456968084956,4,3
1048,2010_002032,gaussian_noise,medium,25.0,13.896144982595636,0.5653819583371219,0.4344728818104208,4,3
1048,2010_002032,gaussian_noise,severe,50.0,8.313809423967788,0.44890433554811304,0.28904352602253347,4,3
1048,2010_002032,jpeg_compression,mild,50.0,26.164381713300756,0.6093547120775697,0.4907713621351723,4,3
1048,2010_002032,jpeg_compression,medium,20.0,22.972638535771605,0.5550611843508675,0.4220469790802317,4,3
1048,2010_002032,jpeg_compression,severe,5.0,18.397560775088017,0.3360524736230986,0.05732838589981447,3,2
1048,2010_002032,low_light,mild,0.6,7.894504079569287,0.5842045199743641,0.4567540578317247,4,3
1048,2010_002032,low_light,medium,0.35,3.6947503058770987,0.5720999456919564,0.4417012345431807,4,3
1048,2010_002032,low_light,severe,0.15,1.375686859986872,0.5676750694641581,0.43743779915381314,4,3
1059,2010_002203,gaussian_noise,mild,10.0,24.47545818313847,0.9935500011873792,0.9913125146748063,2,1
1059,2010_002203,gaussian_noise,medium,25.0,16.94507438061831,0.9888153393960408,0.9849178787726274,2,1
1059,2010_002203,gaussian_noise,severe,50.0,11.426841422967751,0.9773720505605722,0.9695955462031713,2,1
1059,2010_002203,jpeg_compression,mild,50.0,26.68013954085364,0.9914641293918718,0.9885007375620223,2,1
1059,2010_002203,jpeg_compression,medium,20.0,23.974414378756798,0.9913460599482704,0.9883334452427315,2,1
1059,2010_002203,jpeg_compression,severe,5.0,19.796730811884842,0.7587562379625727,0.6594543744120414,2,1
1059,2010_002203,low_light,mild,0.6,7.912447914058916,0.9917221086704799,0.9888452764358562,2,1
1059,2010_002203,low_light,medium,0.35,3.7079795862734795,0.9908521308948373,0.9876702677313293,2,1
1059,2010_002203,low_light,severe,0.15,1.3859481456905018,0.9887684188300879,0.9848578854699421,2,1
1085,2010_002733,gaussian_noise,mild,10.0,24.068812447816796,0.924264902844405,0.8497713912475506,2,1
1085,2010_002733,gaussian_noise,medium,25.0,16.60625735921461,0.5472217242013304,0.10089686098654709,2,1
1085,2010_002733,gaussian_noise,severe,50.0,11.20327932468561,0.4964137916246757,0.0,2,1
1085,2010_002733,jpeg_compression,mild,50.0,24.706197980904392,0.8944784398509307,0.7907975460122699,2,1
1085,2010_002733,jpeg_compression,medium,20.0,22.229682276897684,0.9208724644138985,0.8429752066115702,2,1
1085,2010_002733,jpeg_compression,severe,5.0,18.579968636406804,0.22354342623496207,0.0,3,2
1085,2010_002733,low_light,mild,0.6,7.916225529862028,0.8296804832559939,0.6629889669007021,2,1
1085,2010_002733,low_light,medium,0.35,3.7113908017507065,0.8970960648743096,0.796016898008449,2,1
1085,2010_002733,low_light,severe,0.15,1.3803083293847398,0.870260180686071,0.7423904974016332,2,1
1103,2010_003017,gaussian_noise,mild,10.0,22.554186294331604,0.6300799326682658,0.5465752712690137,5,4
1103,2010_003017,gaussian_noise,medium,25.0,14.895133526112637,0.4223794650970615,0.3125492377824587,5,4
1103,2010_003017,gaussian_noise,severe,50.0,9.402991620696346,0.302724158286173,0.18087395076532412,5,4
1103,2010_003017,jpeg_compression,mild,50.0,29.802961709099492,0.627779548664775,0.5449961115273609,5,4
1103,2010_003017,jpeg_compression,medium,20.0,26.445137139019778,0.4762735392719783,0.3741463766728565,5,4
1103,2010_003017,jpeg_compression,severe,5.0,20.35631354120852,0.11166235741444867,0.0,6,5
1103,2010_003017,low_light,mild,0.6,7.911383649420978,0.6184633775175994,0.5332764448178758,5,4
1103,2010_003017,low_light,medium,0.35,3.7039864394760413,0.5952168297759357,0.5061776306265131,5,4
1103,2010_003017,low_light,severe,0.15,1.3831520304062868,0.407761318322879,0.28968227482899656,5,4
1122,2010_003380,gaussian_noise,mild,10.0,24.863862101006585,0.8936736186484169,0.9046986861773267,2,1
1122,2010_003380,gaussian_noise,medium,25.0,17.07642726708073,0.8671583598858429,0.8787702844996408,2,1
1122,2010_003380,gaussian_noise,severe,50.0,11.567769003204386,0.86637106293499,0.8779481828562429,2,1
1122,2010_003380,jpeg_compression,mild,50.0,27.68108689036767,0.5775211935470371,0.4388575194774534,3,2
1122,2010_003380,jpeg_compression,medium,20.0,25.347960239189696,0.5765097552319715,0.4379195291431271,3,2
1122,2010_003380,jpeg_compression,severe,5.0,21.55214031081878,0.13129779536542918,0.0,4,3
1122,2010_003380,low_light,mild,0.6,7.937635517930769,0.8802074347565249,0.892112847256259,2,1
1122,2010_003380,low_light,medium,0.35,3.716743905245346,0.8689489809902587,0.8812550187038524,2,1
1122,2010_003380,low_light,severe,0.15,1.3928644661706389,0.865526142773833,0.8777937819061897,2,1
1123,2010_003383,gaussian_noise,mild,10.0,23.42832346767471,0.9678724574227098,0.9709288240709336,2,1
1123,2010_003383,gaussian_noise,medium,25.0,15.681205295183673,0.8670648504879901,0.8833615746299642,2,1
1123,2010_003383,gaussian_noise,severe,50.0,10.170252261066244,0.4894863465305413,0.38189774008939387,3,2
1123,2010_003383,jpeg_compression,mild,50.0,26.412285849467697,0.9654797816058267,0.9688213478938403,2,1
1123,2010_003383,jpeg_compression,medium,20.0,23.358721330180117,0.9194981795049346,0.9280684104627767,2,1
1123,2010_003383,jpeg_compression,severe,5.0,18.494125484859115,0.0583374902016675,0.0,4,3
1123,2010_003383,low_light,mild,0.6,7.912733061202841,0.9741302450464815,0.9766228091469632,2,1
1123,2010_003383,low_light,medium,0.35,3.7049643045045015,0.9631005407108044,0.9665496792932349,2,1
1123,2010_003383,low_light,severe,0.15,1.3841511892838851,0.9309273119318551,0.937926305959122,2,1
1128,2010_003634,gaussian_noise,mild,10.0,23.47470645184615,0.9905314330869237,0.9831551193789366,2,1
1128,2010_003634,gaussian_noise,medium,25.0,15.78384987124052,0.7106152656495743,0.48202208923271544,2,1
1128,2010_003634,gaussian_noise,severe,50.0,10.45405961453139,0.3217062571615469,0.03758608899526205,3,2
1128,2010_003634,jpeg_compression,mild,50.0,30.309614326426903,0.6621601597225878,0.4940354464894342,3,2
1128,2010_003634,jpeg_compression,medium,20.0,27.618759175836296,0.9591421835481291,0.9277664880842417,2,1
1128,2010_003634,jpeg_compression,severe,5.0,22.542911592722582,0.3042391105035923,0.0,3,2
1128,2010_003634,low_light,mild,0.6,7.907580888968397,0.9957494614044307,0.9924401307125786,2,1
1128,2010_003634,low_light,medium,0.35,3.703946456379522,0.9925957756399986,0.9868299107360616,2,1
1128,2010_003634,low_light,severe,0.15,1.3829929621460972,0.9782393098976112,0.9612815136294923,2,1
1134,2010_003717,gaussian_noise,mild,10.0,19.67820768633554,0.6492104360379412,0.4889718717270959,3,2
1134,2010_003717,gaussian_noise,medium,25.0,12.16400429017368,0.6206523256030158,0.466767085990874,3,2
1134,2010_003717,gaussian_noise,severe,50.0,6.866791804309256,0.16316241127011336,0.0,3,2
1134,2010_003717,jpeg_compression,mild,50.0,18.79821726017273,0.6415847266949529,0.4835178336671131,3,2
1134,2010_003717,jpeg_compression,medium,20.0,16.838455778220283,0.46278879113293864,0.310944469068069,4,3
1134,2010_003717,jpeg_compression,severe,5.0,13.6966692426372,0.16316241127011336,0.0,3,2
1134,2010_003717,low_light,mild,0.6,7.891901452081463,0.6436749024315036,0.48471224149391123,3,2
1134,2010_003717,low_light,medium,0.35,3.6913750506294427,0.5272767998240594,0.3879064064317136,3,2
1134,2010_003717,low_light,severe,0.15,1.373393740174595,0.2869985491490775,0.14394380826915282,3,2
1143,2010_003925,gaussian_noise,mild,10.0,24.827652425147196,0.36654516391530206,0.4994106553512494,3,2
1143,2010_003925,gaussian_noise,medium,25.0,17.155694373590823,0.3666361762173971,0.4995518867924528,3,2
1143,2010_003925,gaussian_noise,severe,50.0,11.673764614186348,0.36071047570329745,0.4907822150973643,3,2
1143,2010_003925,jpeg_compression,mild,50.0,26.678188815519107,0.36649311677333696,0.49933965378991557,3,2
1143,2010_003925,jpeg_compression,medium,20.0,24.51139290310065,0.3370139216283776,0.4556487512300267,3,2
1143,2010_003925,jpeg_compression,severe,5.0,21.868437320584285,0.18608164507707914,0.2321436880554651,3,2
1143,2010_003925,low_light,mild,0.6,7.911868625148236,0.3665620376179672,0.4994342824816142,3,2
1143,2010_003925,low_light,medium,0.35,3.707108823357621,0.36639050919747435,0.49917530631479734,3,2
1143,2010_003925,low_light,severe,0.15,1.3852398204867253,0.3656251273789409,0.4980235294117647,3,2
1152,2010_004071,gaussian_noise,mild,10.0,23.61637246092759,0.6704082585857069,0.34416243654822337,2,1
1152,2010_004071,gaussian_noise,medium,25.0,15.911472817093163,0.4974535959877979,0.0,2,1
1152,2010_004071,gaussian_noise,severe,50.0,10.462161238481489,0.4974535959877979,0.0,2,1
1152,2010_004071,jpeg_compression,mild,50.0,19.84510166262501,0.8301006896261865,0.6619289340101523,2,1
1152,2010_004071,jpeg_compression,medium,20.0,15.624645088273004,0.4974535959877979,0.0,2,1
1152,2010_004071,jpeg_compression,severe,5.0,12.338498047349153,0.4974535959877979,0.0,2,1
1152,2010_004071,low_light,mild,0.6,7.91034817525078,0.8521813306720142,0.7059925093632958,2,1
1152,2010_004071,low_light,medium,0.35,3.705303784405131,0.8295065486808153,0.6608187134502924,2,1
1152,2010_004071,low_light,severe,0.15,1.3837777419877204,0.4974535959877979,0.0,2,1
1161,2010_004186,gaussian_noise,mild,10.0,23.088581662318255,0.48145152850939316,0.4524798436354752,3,2
1161,2010_004186,gaussian_noise,medium,25.0,15.333579144263798,0.4444888297967542,0.39802549362659334,3,2
1161,2010_004186,gaussian_noise,severe,50.0,9.795536122569468,0.3828903551300569,0.3044670050761421,3,2
1161,2010_004186,jpeg_compression,mild,50.0,21.25664959605679,0.48082449655283854,0.45101945160534335,3,2
1161,2010_004186,jpeg_compression,medium,20.0,18.874896505182903,0.4965175974291107,0.4749320819955545,3,2
1161,2010_004186,jpeg_compression,severe,5.0,15.616167173223094,0.17569479955761158,0.0,3,2
1161,2010_004186,low_light,mild,0.6,7.900871240872278,0.4857305166672686,0.458562874251497,3,2
1161,2010_004186,low_light,medium,0.35,3.70070887286748,0.45983749356951686,0.41973321067157315,3,2
1161,2010_004186,low_light,severe,0.15,1.3794706108122803,0.4068159236991125,0.34085379340853794,3,2
1179,2010_004540,gaussian_noise,mild,10.0,23.1387632201483,0.3306978432185815,0.0,3,2
1179,2010_004540,gaussian_noise,medium,25.0,15.211648801666453,0.5099456389347896,0.27141116941529236,3,2
1179,2010_004540,gaussian_noise,severe,50.0,9.416168837287316,0.32663495787198754,0.0,3,2
1179,2010_004540,jpeg_compression,mild,50.0,30.536490486319337,0.9641233943313652,0.9329091419481613,2,1
1179,2010_004540,jpeg_compression,medium,20.0,27.53037999860144,0.782776749513256,0.6088263021447089,2,1
1179,2010_004540,jpeg_compression,severe,5.0,22.0746191213067,0.6567586966803172,0.35921306868083613,2,1
1179,2010_004540,low_light,mild,0.6,7.899932922080301,0.973364744113324,0.9502487562189055,2,1
1179,2010_004540,low_light,medium,0.35,3.6987705019664667,0.6491485659692323,0.4757268112598062,3,2
1179,2010_004540,low_light,severe,0.15,1.378780078071954,0.6405173120317444,0.46561235748436924,3,2
1187,2010_004683,gaussian_noise,mild,10.0,23.815197180945905,0.642246867646489,0.5389145532391573,4,3
1187,2010_004683,gaussian_noise,medium,25.0,16.198167842300233,0.560088801408334,0.4543828929122762,4,3
1187,2010_004683,gaussian_noise,severe,50.0,10.641680440267077,0.31356057385626285,0.13934472545446447,4,3
1187,2010_004683,jpeg_compression,mild,50.0,20.25930776625987,0.6459018775580322,0.5437269102157438,4,3
1187,2010_004683,jpeg_compression,medium,20.0,17.14477609274297,0.6386858554366541,0.5342053683555067,4,3
1187,2010_004683,jpeg_compression,severe,5.0,14.147256754012208,0.28762664611688527,0.09099439899123192,4,3
1187,2010_004683,low_light,mild,0.6,7.91724972282526,0.6469851568827127,0.5439235314433165,4,3
1187,2010_004683,low_light,medium,0.35,3.7082817608084007,0.6551315736520082,0.5538046747710875,4,3
1187,2010_004683,low_light,severe,0.15,1.3863659712268819,0.8710461011629577,0.8271267009993738,3,2
1201,2010_004960,gaussian_noise,mild,10.0,20.807243082123925,0.9440638892372686,0.8891170431211499,2,1
1201,2010_004960,gaussian_noise,medium,25.0,13.154167657232827,0.4955833439357313,0.0,2,1
1201,2010_004960,gaussian_noise,severe,50.0,7.66840174488654,0.4955833439357313,0.0,2,1
1201,2010_004960,jpeg_compression,mild,50.0,21.091695709206046,0.9516600937580459,0.9041752224503764,2,1
1201,2010_004960,jpeg_compression,medium,20.0,17.75878101746059,0.5945231099680024,0.19615912208504802,2,1
1201,2010_004960,jpeg_compression,severe,5.0,13.284800867480017,0.18702917012043493,0.0,4,3
1201,2010_004960,low_light,mild,0.6,7.893200560958398,0.9229495119099981,0.8472602739726027,2,1
1201,2010_004960,low_light,medium,0.35,3.693870709843556,0.6657892693532106,0.3374485596707819,2,1
1201,2010_004960,low_light,severe,0.15,1.3749719654571135,0.4955833439357313,0.0,2,1
1211,2010_005128,gaussian_noise,mild,10.0,24.56203409137347,0.9700284174836126,0.9497571596047564,2,1
1211,2010_005128,gaussian_noise,medium,25.0,16.981063641360436,0.9083801183964859,0.8490941428269979,2,1
1211,2010_005128,gaussian_noise,severe,50.0,11.52012521234536,0.34789803193386865,0.16999727185922794,4,3
1211,2010_005128,jpeg_compression,mild,50.0,26.98378230489609,0.9680436408713182,0.946460162221703,2,1
1211,2010_005128,jpeg_compression,medium,20.0,24.617165483470487,0.9379297673281622,0.8966336125284811,2,1
1211,2010_005128,jpeg_compression,severe,5.0,19.920262679201784,0.4390608732075413,0.04337710351861295,2,1
1211,2010_005128,low_light,mild,0.6,7.916008201064688,0.6475279881884353,0.4781596788882518,3,2
1211,2010_005128,low_light,medium,0.35,3.7082100416120833,0.6441306912566386,0.47580862533692725,3,2
1211,2010_005128,low_light,severe,0.15,1.3868358421215885,0.6325427355571854,0.4593185464183581,3,2
1243,2010_005723,gaussian_noise,mild,10.0,24.078334349793067,0.3429837663673788,0.2622938926946555,4,3
1243,2010_005723,gaussian_noise,medium,25.0,16.491074403699116,0.4105737688831065,0.27041734510240806,4,3
1243,2010_005723,gaussian_noise,severe,50.0,11.114837318081115,0.9759155127578163,0.9720484954119034,2,1
1243,2010_005723,jpeg_compression,mild,50.0,25.764238256290085,0.28518010552288564,0.23929888195159424,4,3
1243,2010_005723,jpeg_compression,medium,20.0,22.92091147091724,0.3447586275980025,0.3187449151618342,3,2
1243,2010_005723,jpeg_compression,severe,5.0,18.600967108195007,0.609218014195652,0.5581110616424495,2,1
1243,2010_005723,low_light,mild,0.6,7.911410476749095,0.23646406271276404,0.18591103379600063,4,3
1243,2010_005723,low_light,medium,0.35,3.706881930979754,0.23545457749256415,0.1811856794313187,4,3
1243,2010_005723,low_light,severe,0.15,1.3848397978345395,0.4590688099704727,0.3496881053675537,3,2
1272,2011_000006,gaussian_noise,mild,10.0,18.391893282931914,0.5115559998466941,0.3704141238121165,4,3
1272,2011_000006,gaussian_noise,medium,25.0,10.8197470029376,0.4530454049144587,0.3181164983041954,4,3
1272,2011_000006,gaussian_noise,severe,50.0,5.309075697527767,0.2970050212617311,0.17788329146853124,4,3
1272,2011_000006,jpeg_compression,mild,50.0,22.163383392765912,0.5633995958361027,0.4486798146308259,4,3
1272,2011_000006,jpeg_compression,medium,20.0,19.589492405634978,0.544154168441295,0.45657298456211987,4,3
1272,2011_000006,jpeg_compression,severe,5.0,14.34541019713783,0.2035538890323862,0.08717527833285754,4,3
1272,2011_000006,low_light,mild,0.6,7.874977549504804,0.5038882579908505,0.3609226818729807,4,3
1272,2011_000006,low_light,medium,0.35,3.680735235289558,0.5046072532269599,0.36308538676991603,4,3
1272,2011_000006,low_light,severe,0.15,1.3649291268686905,0.4815802081162336,0.3378014115145998,4,3
1273,2011_000025,gaussian_noise,mild,10.0,22.365538261845085,0.8822657499911045,0.8571065778470328,3,2
1273,2011_000025,gaussian_noise,medium,25.0,14.751581484285518,0.8388287415515153,0.8071559063166533,3,2
1273,2011_000025,gaussian_noise,severe,50.0,9.28673707987077,0.5933424824374726,0.4523188815245067,3,2
1273,2011_000025,jpeg_compression,mild,50.0,22.019075015516286,0.7485308921981321,0.6700537683671283,3,2
1273,2011_000025,jpeg_compression,medium,20.0,19.32695394217358,0.6091788132113767,0.4719552540245551,3,2
1273,2011_000025,jpeg_compression,severe,5.0,15.172238955371093,0.16385066070653767,0.053546135879709966,3,2
1273,2011_000025,low_light,mild,0.6,7.9042311394540015,0.7812095208897083,0.7043816594308393,3,2
1273,2011_000025,low_light,medium,0.35,3.702113831289531,0.787718010367756,0.7170450642305477,3,2
1273,2011_000025,low_light,severe,0.15,1.3817257122699753,0.6819175029722117,0.5798644911346279,3,2
1303,2011_000400,gaussian_noise,mild,10.0,17.986633493050796,0.45898615958137023,0.3121556130916816,4,3
1303,2011_000400,gaussian_noise,medium,25.0,10.200853391049858,0.4543410700280331,0.2808205536745668,4,3
1303,2011_000400,gaussian_noise,severe,50.0,4.683776380644898,0.48552283303827326,0.0,2,1
