dataset_index,distortion_type,severity_level,parameter_value,class_id,iou
800,jpeg_compression,severe,5.0,0,0.7614220317303593
800,jpeg_compression,severe,5.0,14,0.0
800,jpeg_compression,severe,5.0,15,0.0
800,low_light,mild,0.6,0,0.9910830636777603
800,low_light,mild,0.6,14,0.9717342368476016
800,low_light,medium,0.35,0,0.9886731509832436
800,low_light,medium,0.35,14,0.9640987631444851
800,low_light,severe,0.15,0,0.9858844480775406
800,low_light,severe,0.15,14,0.9554264905851714
837,gaussian_noise,mild,10.0,0,0.8641093654356253
837,gaussian_noise,mild,10.0,9,0.8819916437222018
837,gaussian_noise,mild,10.0,11,0.6991527246139951
837,gaussian_noise,medium,25.0,0,0.5708230995027856
837,gaussian_noise,medium,25.0,9,0.23439751578007348
837,gaussian_noise,medium,25.0,11,0.057215725903469516
837,gaussian_noise,severe,50.0,0,0.559079360334778
837,gaussian_noise,severe,50.0,9,0.0
837,gaussian_noise,severe,50.0,11,0.0
837,gaussian_noise,severe,50.0,15,0.0
837,jpeg_compression,mild,50.0,0,0.8798473024233492
837,jpeg_compression,mild,50.0,9,0.8875530549797651
837,jpeg_compression,mild,50.0,11,0.6725330744022333
837,jpeg_compression,medium,20.0,0,0.8011148563886071
837,jpeg_compression,medium,20.0,9,0.4521448225349882
837,jpeg_compression,medium,20.0,11,0.4391109785202864
837,jpeg_compression,medium,20.0,12,0.0
837,jpeg_compression,severe,5.0,0,0.526373429579017
837,jpeg_compression,severe,5.0,8,0.0
837,jpeg_compression,severe,5.0,9,0.0
837,jpeg_compression,severe,5.0,11,0.00043308791684711995
837,low_light,mild,0.6,0,0.8877708409842086
837,low_light,mild,0.6,9,0.8931591083781706
837,low_light,mild,0.6,11,0.7307062771094197
837,low_light,medium,0.35,0,0.871334834507639
837,low_light,medium,0.35,9,0.8699687358672356
837,low_light,medium,0.35,11,0.691728136957122
837,low_light,severe,0.15,0,0.8262913516204856
837,low_light,severe,0.15,9,0.7820018787983359
837,low_light,severe,0.15,11,0.5810152859030006
859,gaussian_noise,mild,10.0,0,0.9993998011841423
859,gaussian_noise,mild,10.0,15,0.9958833619210977
859,gaussian_noise,medium,25.0,0,0.9989434396353929
859,gaussian_noise,medium,25.0,15,0.9927737632017788
859,gaussian_noise,severe,50.0,0,0.9954852568345594
859,gaussian_noise,severe,50.0,15,0.9695604580666891
859,jpeg_compression,mild,50.0,0,0.999218500897161
859,jpeg_compression,mild,50.0,15,0.994645993061207
859,jpeg_compression,medium,20.0,0,0.9985807532636423
859,jpeg_compression,medium,20.0,15,0.9903214803445042
859,jpeg_compression,severe,5.0,0,0.8801036691391719
859,jpeg_compression,severe,5.0,8,0.0
859,jpeg_compression,severe,5.0,15,0.0
859,low_light,mild,0.6,0,0.999624875740089
859,low_light,mild,0.6,15,0.9974231231747123
859,low_light,medium,0.35,0,0.9994935885813603
859,low_light,medium,0.35,15,0.9965240526970777
859,low_light,severe,0.15,0,0.9971306043859869
859,low_light,severe,0.15,15,0.9806050874672526
860,gaussian_noise,mild,10.0,0,0.992445794044004
860,gaussian_noise,mild,10.0,6,0.9891145809343957
860,gaussian_noise,medium,25.0,0,0.990189185734373
860,gaussian_noise,medium,25.0,6,0.9859010470883596
860,gaussian_noise,severe,50.0,0,0.9811282789880014
860,gaussian_noise,severe,50.0,6,0.9728494377913887
860,jpeg_compression,mild,50.0,0,0.9919012808763666
860,jpeg_compression,mild,50.0,6,0.9883430219181865
860,jpeg_compression,medium,20.0,0,0.9877916613540737
860,jpeg_compression,medium,20.0,6,0.9824075208231259
860,jpeg_compression,severe,5.0,0,0.6054453907685935
860,jpeg_compression,severe,5.0,6,0.023235693980966508
860,jpeg_compression,severe,5.0,19,0.0
860,low_light,mild,0.6,0,0.9951619262779867
860,low_light,mild,0.6,6,0.9930039757142417
860,low_light,medium,0.35,0,0.994410790899703
860,low_light,medium,0.35,6,0.9919072649638524
860,low_light,severe,0.15,0,0.9918196498385178
860,low_light,severe,0.15,6,0.9881394310007547
903,gaussian_noise,mild,10.0,0,0.8540744791925621
903,gaussian_noise,mild,10.0,1,0.4869017632241814
903,gaussian_noise,mild,10.0,15,0.6326164874551972
903,gaussian_noise,medium,25.0,0,0.8458073359128485
903,gaussian_noise,medium,25.0,1,0.4823062108810785
903,gaussian_noise,medium,25.0,15,0.6238003838771593
903,gaussian_noise,severe,50.0,0,0.87291878315837
903,gaussian_noise,severe,50.0,1,0.5003826182016945
903,gaussian_noise,severe,50.0,15,0.19603960396039605
903,jpeg_compression,mild,50.0,0,0.8782321348759168
903,jpeg_compression,mild,50.0,1,0.592161757363954
903,jpeg_compression,mild,50.0,15,0.48606271777003485
903,jpeg_compression,medium,20.0,0,0.8717795809994392
903,jpeg_compression,medium,20.0,1,0.518174974458246
903,jpeg_compression,medium,20.0,15,0.6944444444444444
903,jpeg_compression,severe,5.0,0,0.8254656088431623
903,jpeg_compression,severe,5.0,1,0.18645877829987184
903,jpeg_compression,severe,5.0,15,0.0
903,low_light,mild,0.6,0,0.8730164520482983
903,low_light,mild,0.6,1,0.5719850150097998
903,low_light,mild,0.6,15,0.6907020872865275
903,low_light,medium,0.35,0,0.8678317423990034
903,low_light,medium,0.35,1,0.5488437001594896
903,low_light,medium,0.35,15,0.6978021978021978
903,low_light,severe,0.15,0,0.8821736411148573
903,low_light,severe,0.15,1,0.5600096336535632
903,low_light,severe,0.15,15,0.7182539682539683
908,gaussian_noise,mild,10.0,0,0.8929353571967981
908,gaussian_noise,mild,10.0,2,0.3228384991843393
908,gaussian_noise,mild,10.0,9,0.7996080352768251
908,gaussian_noise,medium,25.0,0,0.893626655597902
908,gaussian_noise,medium,25.0,2,0.3219998359445493
908,gaussian_noise,medium,25.0,9,0.8063700707785642
908,gaussian_noise,severe,50.0,0,0.8915334643451703
908,gaussian_noise,severe,50.0,2,0.29688277234289506
908,gaussian_noise,severe,50.0,9,0.8034096963239211
908,jpeg_compression,mild,50.0,0,0.8952085075875253
908,jpeg_compression,mild,50.0,2,0.3236229907855047
908,jpeg_compression,mild,50.0,9,0.8455070940620073
908,jpeg_compression,medium,20.0,0,0.8968750589581853
908,jpeg_compression,medium,20.0,2,0.32889525575124295
908,jpeg_compression,medium,20.0,9,0.7883317261330762
908,jpeg_compression,medium,20.0,11,0.0
908,jpeg_compression,severe,5.0,0,0.8994540320050204
908,jpeg_compression,severe,5.0,2,0.32830756013745704
908,jpeg_compression,severe,5.0,9,0.7912147505422994
908,low_light,mild,0.6,0,0.8958183945352304
908,low_light,mild,0.6,2,0.32625202273764575
908,low_light,mild,0.6,9,0.8317805383022774
908,low_light,medium,0.35,0,0.8958245598597082
908,low_light,medium,0.35,2,0.3234547346514048
908,low_light,medium,0.35,9,0.8319327731092437
908,low_light,severe,0.15,0,0.8935854932690376
908,low_light,severe,0.15,2,0.3157894736842105
908,low_light,severe,0.15,9,0.8147357180993059
926,gaussian_noise,mild,10.0,0,0.9978231452609284
926,gaussian_noise,mild,10.0,1,0.9884144193510509
926,gaussian_noise,medium,25.0,0,0.996808377640994
926,gaussian_noise,medium,25.0,1,0.9831010045946578
926,gaussian_noise,severe,50.0,0,0.993128812738124
926,gaussian_noise,severe,50.0,1,0.9639222941720629
926,jpeg_compression,mild,50.0,0,0.9987933812547364
926,jpeg_compression,mild,50.0,1,0.9935625686921024
926,jpeg_compression,medium,20.0,0,0.9974473657108388
926,jpeg_compression,medium,20.0,1,0.9864654029175443
926,jpeg_compression,severe,5.0,0,0.8798479973587275
926,jpeg_compression,severe,5.0,1,0.25152065723990835
926,jpeg_compression,severe,5.0,19,0.0
926,low_light,mild,0.6,0,0.9986316385760213
926,low_light,mild,0.6,1,0.9927018755395118
926,low_light,medium,0.35,0,0.9984035783386915
926,low_light,medium,0.35,1,0.9914958655014304
926,low_light,severe,0.15,0,0.9962703859819478
926,low_light,severe,0.15,1,0.9803465519246424
937,gaussian_noise,mild,10.0,0,0.9789233347850761
937,gaussian_noise,mild,10.0,12,0.9073450916686006
937,gaussian_noise,medium,25.0,0,0.9798856826407706
937,gaussian_noise,medium,25.0,12,0.9107581607581607
937,gaussian_noise,severe,50.0,0,0.9892470289573893
937,gaussian_noise,severe,50.0,12,0.017708732898606316
937,gaussian_noise,severe,50.0,15,0.0
937,jpeg_compression,mild,50.0,0,0.9692366573404424
937,jpeg_compression,mild,50.0,12,0.8702765874561745
937,jpeg_compression,medium,20.0,0,0.9796292752456431
937,jpeg_compression,medium,20.0,12,0.9101728452540302
937,jpeg_compression,severe,5.0,0,0.9831630562727207
937,jpeg_compression,severe,5.0,8,0.0
937,jpeg_compression,severe,5.0,12,0.0
937,jpeg_compression,severe,5.0,15,0.0
937,low_light,mild,0.6,0,0.9785661492978566
937,low_light,mild,0.6,12,0.9059423143750724
937,low_light,medium,0.35,0,0.9783021856192587
937,low_light,medium,0.35,12,0.9048941339812565
937,low_light,severe,0.15,0,0.9856282056353256
937,low_light,severe,0.15,12,0.9345620459866723
949,gaussian_noise,mild,10.0,0,0.9992141481649298
949,gaussian_noise,mild,10.0,14,0.8587487493378848
949,gaussian_noise,mild,10.0,15,0.6207452814970157
949,gaussian_noise,medium,25.0,0,0.9991576533212526
949,gaussian_noise,medium,25.0,14,0.8363030233360156
949,gaussian_noise,medium,25.0,15,0.550498552589257
949,gaussian_noise,severe,50.0,0,0.9979147964629294
949,gaussian_noise,severe,50.0,14,0.41020062847474015
949,gaussian_noise,severe,50.0,15,0.30734643556458047
949,jpeg_compression,mild,50.0,0,0.9991646372543467
949,jpeg_compression,mild,50.0,14,0.842469739292365
949,jpeg_compression,mild,50.0,15,0.5845664280031821
949,jpeg_compression,medium,20.0,0,0.9988605803255485
949,jpeg_compression,medium,20.0,14,0.7699186522817747
949,jpeg_compression,medium,20.0,15,0.47097732181425483
949,jpeg_compression,severe,5.0,0,0.8936215997265857
949,jpeg_compression,severe,5.0,8,0.0
949,jpeg_compression,severe,5.0,12,0.0
949,jpeg_compression,severe,5.0,14,0.00888645840453893
949,jpeg_compression,severe,5.0,15,0.021313545942532364
949,low_light,mild,0.6,0,0.9992567266240523
949,low_light,mild,0.6,14,0.861635591220203
949,low_light,mild,0.6,15,0.6215255332902392
949,low_light,medium,0.35,0,0.999108084576234
949,low_light,medium,0.35,14,0.8576295078115823
949,low_light,medium,0.35,15,0.6118293471234648
949,low_light,severe,0.15,0,0.9988744558100024
949,low_light,severe,0.15,14,0.8166769541552101
949,low_light,severe,0.15,15,0.48597081930415265
966,gaussian_noise,mild,10.0,0,0.9988649198734079
966,gaussian_noise,mild,10.0,1,0.9641215977377166
966,gaussian_noise,medium,25.0,0,0.9984516835844922
966,gaussian_noise,medium,25.0,1,0.9511463844797178
966,gaussian_noise,severe,50.0,0,0.9986691866381865
966,gaussian_noise,severe,50.0,1,0.958223626470072
966,jpeg_compression,mild,50.0,0,0.9990492595409601
966,jpeg_compression,mild,50.0,1,0.9699593567768157
966,jpeg_compression,medium,20.0,0,0.9982341732186664
966,jpeg_compression,medium,20.0,1,0.9441696113074205
966,jpeg_compression,severe,5.0,0,0.9947430849849365
966,jpeg_compression,severe,5.0,1,0.8334509527170078
966,low_light,mild,0.6,0,0.9989542732198878
966,low_light,mild,0.6,1,0.9669669669669669
966,low_light,medium,0.35,0,0.998909499656073
966,low_light,medium,0.35,1,0.9656387665198238
966,low_light,severe,0.15,0,0.9986579057738012
966,low_light,severe,0.15,1,0.957983193277311
979,gaussian_noise,mild,10.0,0,0.8625085470953415
979,gaussian_noise,mild,10.0,5,0.0
979,gaussian_noise,mild,10.0,9,0.04530824461500371
979,gaussian_noise,mild,10.0,18,0.34020206860748375
979,gaussian_noise,medium,25.0,0,0.9417665861308282
979,gaussian_noise,medium,25.0,5,0.0
979,gaussian_noise,medium,25.0,9,0.0
979,gaussian_noise,medium,25.0,18,0.59033458653719
979,gaussian_noise,severe,50.0,0,0.700924141059077
979,gaussian_noise,severe,50.0,5,0.0
979,gaussian_noise,severe,50.0,9,0.0
979,gaussian_noise,severe,50.0,15,0.0
979,gaussian_noise,severe,50.0,18,0.002657898342238663
979,jpeg_compression,mild,50.0,0,0.8933479972540174
979,jpeg_compression,mild,50.0,5,0.0
979,jpeg_compression,mild,50.0,9,0.041284971527605845
979,jpeg_compression,mild,50.0,18,0.44553282884040224
979,jpeg_compression,medium,20.0,0,0.9537239806318151
979,jpeg_compression,medium,20.0,5,0.0
979,jpeg_compression,medium,20.0,9,0.08866634098680996
979,jpeg_compression,medium,20.0,18,0.6295761173048011
979,jpeg_compression,severe,5.0,0,0.7128488012869397
979,jpeg_compression,severe,5.0,5,0.0
979,jpeg_compression,severe,5.0,8,0.0
979,jpeg_compression,severe,5.0,9,0.0
979,jpeg_compression,severe,5.0,18,0.0
979,low_light,mild,0.6,0,0.8032930845225027
979,low_light,mild,0.6,5,0.0
979,low_light,mild,0.6,9,0.2191468376279127
979,low_light,mild,0.6,18,0.17327359942076206
979,low_light,medium,0.35,0,0.8450913656940818
979,low_light,medium,0.35,5,0.0
979,low_light,medium,0.35,9,0.13797112090063632
979,low_light,medium,0.35,18,0.3332463805921482
979,low_light,severe,0.15,0,0.9457552651506631
979,low_light,severe,0.15,5,0.0
979,low_light,severe,0.15,9,0.015604289673454633
979,low_light,severe,0.15,18,0.6008551307847082
1039,gaussian_noise,mild,10.0,0,0.9936501228829109
1039,gaussian_noise,mild,10.0,13,0.9919592187345979
1039,gaussian_noise,medium,25.0,0,0.993483385970375
1039,gaussian_noise,medium,25.0,13,0.9917496163430808
1039,gaussian_noise,severe,50.0,0,0.9908692960735762
1039,gaussian_noise,severe,50.0,10,0.0
1039,gaussian_noise,severe,50.0,13,0.3580229409179203
1039,jpeg_compression,mild,50.0,0,0.9929939280709948
1039,jpeg_compression,mild,50.0,13,0.9911358743826769
1039,jpeg_compression,medium,20.0,0,0.9904697299942173
1039,jpeg_compression,medium,20.0,13,0.9879800274902522
1039,jpeg_compression,severe,5.0,0,0.9055966371759321
1039,jpeg_compression,severe,5.0,8,0.0
1039,jpeg_compression,severe,5.0,12,0.0
1039,jpeg_compression,severe,5.0,13,0.0
1039,low_light,mild,0.6,0,0.9937392271337225
1039,low_light,mild,0.6,13,0.9920707575736236
1039,low_light,medium,0.35,0,0.9938728760786407
1039,low_light,medium,0.35,13,0.9922381247534795
1039,low_light,severe,0.15,0,0.9910246156580468
1039,low_light,severe,0.15,13,0.9886435508580584
1043,gaussian_noise,mild,10.0,0,6.74599962222402e-05
1043,gaussian_noise,mild,10.0,12,0.9742916750790767
1043,gaussian_noise,mild,10.0,18,0.0008790317127594834
1043,gaussian_noise,medium,25.0,0,6.739225662971324e-05
1043,gaussian_noise,medium,25.0,12,0.9696755994358252
1043,gaussian_noise,medium,25.0,18,0.0
1043,gaussian_noise,severe,50.0,0,6.654643943275815e-05
1043,gaussian_noise,severe,50.0,12,0.8405148656097008
1043,gaussian_noise,severe,50.0,18,0.0
1043,jpeg_compression,mild,50.0,0,6.718533747195013e-05
1043,jpeg_compression,mild,50.0,12,0.9659482467400852
1043,jpeg_compression,mild,50.0,18,0.0
1043,jpeg_compression,medium,20.0,0,6.728886436583609e-05
1043,jpeg_compression,medium,20.0,12,0.9610311146913705
1043,jpeg_compression,medium,20.0,18,0.0
1043,jpeg_compression,severe,5.0,0,7.979635969007093e-05
1043,jpeg_compression,severe,5.0,8,0.0
1043,jpeg_compression,severe,5.0,12,0.0
1043,jpeg_compression,severe,5.0,18,0.0
1043,low_light,mild,0.6,0,6.72942981541174e-05
1043,low_light,mild,0.6,12,0.9676420081484225
1043,low_light,mild,0.6,18,0.0
1043,low_light,medium,0.35,0,6.731015171708198e-05
1043,low_light,medium,0.35,12,0.9687542087542087
1043,low_light,medium,0.35,18,0.0
1043,low_light,severe,0.15,0,6.719707558327061e-05
1043,low_light,severe,0.15,12,0.9515318093450426
1043,low_light,severe,0.15,18,0.0
1048,gaussian_noise,mild,10.0,0,0.9689364957918898
1048,gaussian_noise,mild,10.0,9,0.7320954907161804
1048,gaussian_noise,mild,10.0,11,0.6866782183263683
1048,gaussian_noise,mild,10.0,16,0.0
1048,gaussian_noise,medium,25.0,0,0.9581091879172251
1048,gaussian_noise,medium,25.0,9,0.6914814508799472
1048,gaussian_noise,medium,25.0,11,0.6119371945513153
1048,gaussian_noise,medium,25.0,16,0.0
1048,gaussian_noise,severe,50.0,0,0.9284867641248519
1048,gaussian_noise,severe,50.0,9,0.579558475288366
1048,gaussian_noise,severe,50.0,11,0.2875721027792344
1048,gaussian_noise,severe,50.0,20,0.0
1048,jpeg_compression,mild,50.0,0,0.9651047619047619
1048,jpeg_compression,mild,50.0,9,0.7033678756476683
1048,jpeg_compression,mild,50.0,11,0.7689462107578484
1048,jpeg_compression,mild,50.0,16,0.0
1048,jpeg_compression,medium,20.0,0,0.9541038001627746
1048,jpeg_compression,medium,20.0,9,0.5771489588894821
1048,jpeg_compression,medium,20.0,11,0.688991978351213
1048,jpeg_compression,medium,20.0,16,0.0
1048,jpeg_compression,severe,5.0,0,0.8935006490696669
1048,jpeg_compression,severe,5.0,9,0.11465677179962894
1048,jpeg_compression,severe,5.0,11,0.0
1048,low_light,mild,0.6,0,0.9665559064022822
1048,low_light,mild,0.6,9,0.7025544316818104
1048,low_light,mild,0.6,11,0.6677077418133636
1048,low_light,mild,0.6,16,0.0
1048,low_light,medium,0.35,0,0.9632960791382833
1048,low_light,medium,0.35,9,0.6596057409648971
1048,low_light,medium,0.35,11,0.6654979626646451
1048,low_light,medium,0.35,16,0.0
1048,low_light,severe,0.15,0,0.958386880395193
1048,low_light,severe,0.15,9,0.6034664789723737
1048,low_light,severe,0.15,11,0.7088469184890656
1048,low_light,severe,0.15,16,0.0
1059,gaussian_noise,mild,10.0,0,0.9957874876999521
1059,gaussian_noise,mild,10.0,6,0.9913125146748063
1059,gaussian_noise,medium,25.0,0,0.9927128000194542
1059,gaussian_noise,medium,25.0,6,0.9849178787726274
1059,gaussian_noise,severe,50.0,0,0.985148554917973
1059,gaussian_noise,severe,50.0,6,0.9695955462031713
1059,jpeg_compression,mild,50.0,0,0.9944275212217213
1059,jpeg_compression,mild,50.0,6,0.9885007375620223
1059,jpeg_compression,medium,20.0,0,0.9943586746538093
1059,jpeg_compression,medium,20.0,6,0.9883334452427315
1059,jpeg_compression,severe,5.0,0,0.858058101513104
1059,jpeg_compression,severe,5.0,6,0.6594543744120414
1059,low_light,mild,0.6,0,0.9945989409051038
1059,low_light,mild,0.6,6,0.9888452764358562
1059,low_light,medium,0.35,0,0.9940339940583451
1059,low_light,medium,0.35,6,0.9876702677313293
1059,low_light,severe,0.15,0,0.9926789521902337
1059,low_light,severe,0.15,6,0.9848578854699421
1085,gaussian_noise,mild,10.0,0,0.9987584144412595
1085,gaussian_noise,mild,10.0,16,0.8497713912475506
1085,gaussian_noise,medium,25.0,0,0.9935465874161137
1085,gaussian_noise,medium,25.0,16,0.10089686098654709
1085,gaussian_noise,severe,50.0,0,0.9928275832493514
1085,gaussian_noise,severe,50.0,16,0.0
1085,jpeg_compression,mild,50.0,0,0.9981593336895913
1085,jpeg_compression,mild,50.0,16,0.7907975460122699
1085,jpeg_compression,medium,20.0,0,0.9987697222162267
1085,jpeg_compression,medium,20.0,16,0.8429752066115702
1085,jpeg_compression,severe,5.0,0,0.6706302787048862
1085,jpeg_compression,severe,5.0,11,0.0
1085,jpeg_compression,severe,5.0,16,0.0
1085,low_light,mild,0.6,0,0.9963719996112856
1085,low_light,mild,0.6,16,0.6629889669007021
1085,low_light,medium,0.35,0,0.9981752317401703
1085,low_light,medium,0.35,16,0.796016898008449
1085,low_light,severe,0.15,0,0.998129863970509
1085,low_light,severe,0.15,16,0.7423904974016332
1103,gaussian_noise,mild,10.0,0,0.964098578265274
1103,gaussian_noise,mild,10.0,5,0.9125656005545103
1103,gaussian_noise,mild,10.0,9,0.0
1103,gaussian_noise,mild,10.0,15,0.9375420367836352
1103,gaussian_noise,mild,10.0,16,0.3361934477379095
1103,gaussian_noise,medium,25.0,0,0.8617003743554729
1103,gaussian_noise,medium,25.0,5,0.13320602807597026
1103,gaussian_noise,medium,25.0,9,0.0
1103,gaussian_noise,medium,25.0,15,0.8774984567572746
1103,gaussian_noise,medium,25.0,16,0.23949246629659002
1103,gaussian_noise,severe,50.0,0,0.7901249883695686
1103,gaussian_noise,severe,50.0,5,0.0
1103,gaussian_noise,severe,50.0,9,0.0
1103,gaussian_noise,severe,50.0,15,0.7234958030612965
1103,gaussian_noise,severe,50.0,16,0.0
1103,jpeg_compression,mild,50.0,0,0.9589132972144313
1103,jpeg_compression,mild,50.0,5,0.9273989585916191
1103,jpeg_compression,mild,50.0,9,0.0
1103,jpeg_compression,mild,50.0,15,0.9310616779940154
1103,jpeg_compression,mild,50.0,16,0.32152380952380955
1103,jpeg_compression,medium,20.0,0,0.8847821896684657
1103,jpeg_compression,medium,20.0,5,0.33720574747783555
1103,jpeg_compression,medium,20.0,9,0.0
1103,jpeg_compression,medium,20.0,15,0.8991378551948623
1103,jpeg_compression,medium,20.0,16,0.26024190401872804
1103,jpeg_compression,severe,5.0,0,0.669974144486692
1103,jpeg_compression,severe,5.0,5,0.0
1103,jpeg_compression,severe,5.0,8,0.0
1103,jpeg_compression,severe,5.0,9,0.0
1103,jpeg_compression,severe,5.0,15,0.0
1103,jpeg_compression,severe,5.0,16,0.0
1103,low_light,mild,0.6,0,0.9592111083164934
1103,low_light,mild,0.6,5,0.9239472349061391
1103,low_light,mild,0.6,9,0.0
1103,low_light,mild,0.6,15,0.9442476225992914
1103,low_light,mild,0.6,16,0.26491092176607284
1103,low_light,medium,0.35,0,0.9513736263736263
1103,low_light,medium,0.35,5,0.8741967871485944
1103,low_light,medium,0.35,9,0.0
1103,low_light,medium,0.35,15,0.9399053110204847
1103,low_light,medium,0.35,16,0.21060842433697347
1103,low_light,severe,0.15,0,0.8800774922984088
1103,low_light,severe,0.15,5,0.3232169954476479
1103,low_light,severe,0.15,9,0.0
1103,low_light,severe,0.15,15,0.8355121038683384
1103,low_light,severe,0.15,16,0.0
1122,gaussian_noise,mild,10.0,0,0.8826485511195069
1122,gaussian_noise,mild,10.0,13,0.9046986861773267
1122,gaussian_noise,medium,25.0,0,0.855546435272045
1122,gaussian_noise,medium,25.0,13,0.8787702844996408
1122,gaussian_noise,severe,50.0,0,0.8547939430137371
1122,gaussian_noise,severe,50.0,13,0.8779481828562429
1122,jpeg_compression,mild,50.0,0,0.8548485416862046
1122,jpeg_compression,mild,50.0,12,0.0
1122,jpeg_compression,mild,50.0,13,0.8777150389549068
1122,jpeg_compression,medium,20.0,0,0.8536902074096604
1122,jpeg_compression,medium,20.0,12,0.0
1122,jpeg_compression,medium,20.0,13,0.8758390582862542
1122,jpeg_compression,severe,5.0,0,0.5251911814617167
1122,jpeg_compression,severe,5.0,8,0.0
1122,jpeg_compression,severe,5.0,12,0.0
1122,jpeg_compression,severe,5.0,13,0.0
1122,low_light,mild,0.6,0,0.8683020222567908
1122,low_light,mild,0.6,13,0.892112847256259
1122,low_light,medium,0.35,0,0.8566429432766651
1122,low_light,medium,0.35,13,0.8812550187038524
1122,low_light,severe,0.15,0,0.8532585036414764
1122,low_light,severe,0.15,13,0.8777937819061897
1123,gaussian_noise,mild,10.0,0,0.9648160907744858
1123,gaussian_noise,mild,10.0,10,0.9709288240709336
1123,gaussian_noise,medium,25.0,0,0.8507681263460158
1123,gaussian_noise,medium,25.0,10,0.8833615746299642
1123,gaussian_noise,severe,50.0,0,0.7046635594128362
1123,gaussian_noise,severe,50.0,10,0.7637954801787877
1123,gaussian_noise,severe,50.0,15,0.0
1123,jpeg_compression,mild,50.0,0,0.9621382153178131
1123,jpeg_compression,mild,50.0,10,0.9688213478938403
1123,jpeg_compression,medium,20.0,0,0.9109279485470927
1123,jpeg_compression,medium,20.0,10,0.9280684104627767
1123,jpeg_compression,severe,5.0,0,0.23334996080667
1123,jpeg_compression,severe,5.0,8,0.0
1123,jpeg_compression,severe,5.0,10,0.0
1123,jpeg_compression,severe,5.0,12,0.0
1123,low_light,mild,0.6,0,0.9716376809459997
1123,low_light,mild,0.6,10,0.9766228091469632
1123,low_light,medium,0.35,0,0.959651402128374
1123,low_light,medium,0.35,10,0.9665496792932349
1123,low_light,severe,0.15,0,0.9239283179045881
1123,low_light,severe,0.15,10,0.937926305959122
1128,gaussian_noise,mild,10.0,0,0.9979077467949107
1128,gaussian_noise,mild,10.0,9,0.9831551193789366
1128,gaussian_noise,medium,25.0,0,0.9392084420664333
1128,gaussian_noise,medium,25.0,9,0.48202208923271544
1128,gaussian_noise,severe,50.0,0,0.8899465934941165
1128,gaussian_noise,severe,50.0,9,0.0751721779905241
1128,gaussian_noise,severe,50.0,15,0.0
1128,jpeg_compression,mild,50.0,0,0.9984095861888951
1128,jpeg_compression,mild,50.0,9,0.9880708929788684
1128,jpeg_compression,mild,50.0,16,0.0
1128,jpeg_compression,medium,20.0,0,0.9905178790120164
1128,jpeg_compression,medium,20.0,9,0.9277664880842417
1128,jpeg_compression,severe,5.0,0,0.9127173315107769
1128,jpeg_compression,severe,5.0,8,0.0
1128,jpeg_compression,severe,5.0,9,0.0
1128,low_light,mild,0.6,0,0.9990587920962826
1128,low_light,mild,0.6,9,0.9924401307125786
1128,low_light,medium,0.35,0,0.9983616405439354
1128,low_light,medium,0.35,9,0.9868299107360616
1128,low_light,severe,0.15,0,0.9951971061657301
1128,low_light,severe,0.15,9,0.9612815136294923
1134,gaussian_noise,mild,10.0,0,0.9696875646596317
1134,gaussian_noise,mild,10.0,5,0.0
1134,gaussian_noise,mild,10.0,18,0.9779437434541918
1134,gaussian_noise,medium,25.0,0,0.9284228048272992
1134,gaussian_noise,medium,25.0,5,0.0
1134,gaussian_noise,medium,25.0,18,0.933534171981748
1134,gaussian_noise,severe,50.0,0,0.4894872338103401
1134,gaussian_noise,severe,50.0,5,0.0
1134,gaussian_noise,severe,50.0,18,0.0
1134,jpeg_compression,mild,50.0,0,0.9577185127506327
1134,jpeg_compression,mild,50.0,5,0.0
1134,jpeg_compression,mild,50.0,18,0.9670356673342262
1134,jpeg_compression,medium,20.0,0,0.9183217573275475
1134,jpeg_compression,medium,20.0,5,0.0
1134,jpeg_compression,medium,20.0,11,0.0
1134,jpeg_compression,medium,20.0,18,0.932833407204207
1134,jpeg_compression,severe,5.0,0,0.4894872338103401
1134,jpeg_compression,severe,5.0,5,0.0
1134,jpeg_compression,severe,5.0,18,0.0
1134,low_light,mild,0.6,0,0.9616002243066885
1134,low_light,mild,0.6,5,0.0
1134,low_light,mild,0.6,18,0.9694244829878225
1134,low_light,medium,0.35,0,0.8060175866087509
1134,low_light,medium,0.35,5,0.0
1134,low_light,medium,0.35,18,0.7758128128634272
1134,low_light,severe,0.15,0,0.5731080309089269
1134,low_light,severe,0.15,5,0.0
1134,low_light,severe,0.15,18,0.28788761653830564
1143,gaussian_noise,mild,10.0,0,0.1008141810434074
1143,gaussian_noise,mild,10.0,8,0.9988213107024988
1143,gaussian_noise,mild,10.0,9,0.0
1143,gaussian_noise,medium,25.0,0,0.10080475506728553
1143,gaussian_noise,medium,25.0,8,0.9991037735849057
1143,gaussian_noise,medium,25.0,9,0.0
1143,gaussian_noise,severe,50.0,0,0.10056699691516367
1143,gaussian_noise,severe,50.0,8,0.9815644301947286
1143,gaussian_noise,severe,50.0,9,0.0
1143,jpeg_compression,mild,50.0,0,0.10080004274017977
1143,jpeg_compression,mild,50.0,8,0.9986793075798311
1143,jpeg_compression,mild,50.0,9,0.0
1143,jpeg_compression,medium,20.0,0,0.09974426242507946
1143,jpeg_compression,medium,20.0,8,0.9112975024600534
1143,jpeg_compression,medium,20.0,9,0.0
1143,jpeg_compression,severe,5.0,0,0.09395755912030726
